Churn,AccountWeeks,ContractRenewal,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,Cluster
0,-1.5336699994987617,1,0.6707589072790715,0.3323544534588781,-0.5816296830634193,-1.3174298302287055,0.0240410305122512,-0.6198353779114024,-1.4463222009372827,1
0,-1.4583236541377165,0,-0.6416419157647673,-1.1882184955849664,1.3170387964967072,0.2274663489645815,0.2858599098424391,0.2321242231191894,-0.3357765920593381,1
0,0.2997577376199989,0,-0.6416419157647673,-1.1882184955849664,-1.0021278279563293,-0.370557978465078,-1.0536785425445694,0.105907985929472,-0.6940171110522234,1
0,0.6262585675178604,1,-0.6416419157647673,-0.4279320210630441,0.5843804567051302,-1.516771272705259,-0.0794687589903813,0.3149536287749411,-0.8731373705486664,1
0,0.9276439489620402,1,-0.6416419157647673,1.0926409279808005,1.1389238617604092,-0.370557978465078,-0.0185806475182446,-0.6001140908505096,0.5598247054228751,1
0,1.5304147118504,1,1.928148917380953,-1.1882184955849664,0.8285999033023227,-0.1712165359885248,1.9115724861484904,-0.2530194385787866,0.6672968611207403,0
0,1.153682985045175,1,-0.6416419157647673,1.0926409279808005,1.2637879397198757,-0.8689115846564609,-0.0794687589903813,-1.026093891365805,-0.8014892667500892,1
0,-0.2778975768146789,1,-0.6416419157647673,-0.4279320210630441,0.4338090685775381,2.2707161343492515,-0.1403568704625181,0.5082222419716959,-1.052257630045109,1
0,-0.4034748190830872,1,-0.6416419157647673,-1.1882184955849664,1.0287496753255856,0.4268077914411347,-0.1403568704625181,-0.8643793374664798,0.6314728092214519,1
0,-1.282515514961945,1,-0.6416419157647673,-0.4279320210630441,-0.416368403411184,-0.5200640603224929,-0.6274617622396121,0.4411698659646585,-1.4821462528365714,1
0,-1.3829773087766717,1,-0.4373160391232115,0.3323544534588781,0.63028636771964,-1.417100551466982,-0.1647121150513727,-0.7223860706280477,-0.7298411629515125,1
0,-0.780206545888312,1,-0.4058812888706644,-0.4279320210630441,-0.1758214296951526,-0.1213811753693865,-0.6274617622396121,-0.9038219115882666,1.7061943662001078,1
0,1.07833663968413,1,-0.6416419157647673,-0.4279320210630441,0.3915756304441889,-0.0715458147502482,0.2249717983703023,2.0228170882483036,1.061361432012914,1
0,0.3751040829810439,0,-0.4058812888706644,1.0926409279808005,0.6541574414471854,0.1776309883454432,0.1031955754260288,0.0743539266320427,0.846417120617183,1
0,-1.1569382726935369,1,1.6923882904868504,1.0926409279808005,-0.2602883059618506,1.1245028401090709,0.8155864796500291,-1.27852636574524,0.2732322902285666,0
0,-0.780206545888312,1,1.440910288466474,-0.4279320210630441,1.2803140676850993,0.0281249064880283,2.14294730974261,1.159024714981176,-0.1566563325628954,0
0,0.6764894644252237,1,1.1815735988829608,-1.1882184955849664,-0.0087239136023364,0.1776309883454432,1.0286948698025078,0.4924452123229815,-0.5865449553543582,0
0,0.2495268407126356,1,-0.6416419157647673,-0.4279320210630441,0.6339588406008011,0.8753260370133793,-0.0794687589903813,0.1492948174634371,0.6314728092214519,1
0,-0.6797447520735854,1,1.6688122277974398,0.3323544534588781,-0.4714554966285958,0.1776309883454432,0.614655711791978,-1.5309588401246743,0.2374082383292782,0
0,-0.4788211644441322,1,-0.5080442271914424,-0.4279320210630441,-0.6587516135677957,-1.9652895182775032,-0.7675044186255265,-0.118914686564712,0.309056342127855,1
0,-0.5290520613514955,1,-0.6416419157647673,-0.4279320210630441,-1.0186539559215528,-0.0217104541311099,-1.2363428769609797,-0.5527830019043651,-0.8373133186493776,1
0,-0.5792829582588588,1,-0.6416419157647673,1.0926409279808005,1.3427461066648327,-0.370557978465078,0.1640836868981656,-0.4462880517755414,-0.2641284882607613,1
0,-0.2778975768146789,1,-0.6416419157647673,1.0926409279808005,-0.0123963864834975,-1.4669359120861205,-0.5665736507674753,-0.2056883496326429,0.1299360826314123,1
0,0.0737187015368641,1,-0.4058812888706644,-0.4279320210630441,1.8109863990128323,0.2773017095837198,0.1031955754260288,-2.3671414115065517,-0.1566563325628954,1
0,-0.7048602005272671,1,-0.6416419157647673,-1.1882184955849664,-0.3612813101937722,0.476643152060273,-0.6274617622396121,0.2439569953557252,0.9897133282143372,1
0,-0.0518585407315441,1,-0.6416419157647673,1.8529274025027227,0.3383247736673574,-0.6695701421799077,-0.2621330934067916,0.1256292729903649,-0.5507209034550697,1
0,-0.0769739891852258,1,0.293541904248507,1.8529274025027227,-0.341082709347388,0.6759845945368261,0.2797710986952254,1.0091429333183863,-2.091155135124476,1
0,0.1741804953515907,1,-0.3744465386181174,-1.1882184955849664,-0.0270862780081403,1.822197888777007,-0.3595540717622105,-0.2372424089300722,1.5628981586029536,1
0,0.8522976036009953,1,-0.6416419157647673,-1.1882184955849664,-0.5155251712025254,-0.9187469452755992,-1.2363428769609797,-1.617732503192605,0.0941120307321239,1
0,-0.1523203345462707,1,-0.6416419157647673,-0.4279320210630441,-0.8221766567794507,-0.0715458147502482,-1.0536785425445694,-0.3437373590588961,0.8105930687178946,1
0,0.5257967737031338,1,-0.3351531008024336,-0.4279320210630441,-0.1703127203734112,-0.3207226178459397,-0.5117743504425524,-0.5370059722556508,0.3807044459264325,1
0,-0.1523203345462707,1,-0.6416419157647673,1.8529274025027227,1.0709831134589345,-1.7659480758009505,0.0423074639538921,-0.2727407256396802,0.5598247054228751,1
0,-1.634131793313488,1,1.2680191620774657,0.3323544534588781,1.866073492230244,0.0779602671071666,2.0698815759760456,0.0230785802737197,-0.4432487477572039,0
0,-0.202551231453634,1,1.440910288466474,-0.4279320210630441,-1.1361730881186978,1.5231857250621772,0.3163039655785075,-0.7184418132158691,-0.1566563325628954,0
0,1.002990294323085,1,1.503779788971568,-0.4279320210630441,-0.5724485008605175,-0.4702286997033546,0.4867906777004902,-1.3771328010497066,-0.0491841768650302,0
0,1.4048374695819916,1,-0.6416419157647673,1.0926409279808005,0.918575488890762,-0.5200640603224929,-0.2621330934067916,-1.0458151784266985,-0.2283044363614729,1
0,0.4755658767957705,1,-0.6416419157647673,-0.4279320210630441,-0.2713057246053328,-0.0217104541311099,-0.0185806475182446,2.2910265922764528,-0.6940171110522234,1
0,0.0486032530831824,1,-0.6416419157647673,0.3323544534588781,0.0959415635107457,0.825490676394241,-0.3230212048789284,0.4411698659646585,0.846417120617183,1
0,-0.0769739891852258,1,-0.6416419157647673,1.8529274025027227,-0.3447551822285485,0.825490676394241,-0.7492379851838856,-0.197799834808285,0.6672968611207403,1
0,0.6011431190641787,1,-0.6416419157647673,-0.4279320210630441,-0.9745842813476232,0.3769724308219964,-0.9927904310724328,0.0980194711051149,1.097185483912203,1
0,-0.9560146850640836,1,-0.6416419157647673,-0.4279320210630441,-2.2195525880611298,1.2241735613473474,-1.906112103154484,-0.6198353779114024,-0.2999525401600497,1
0,-0.930899236610402,1,-0.4137399764338012,-0.4279320210630441,-0.3153753991792624,-0.8689115846564609,-0.7553267963310994,-0.959041515358768,1.4196019510057991,1
0,0.2746422891663173,1,1.480203726282158,0.3323544534588781,-1.2132950186230744,0.825490676394241,0.2249717983703023,-0.8564908226421226,-0.0850082287643186,0
0,-0.1020894376389074,1,-0.6416419157647673,0.3323544534588781,1.1021991329488012,1.2241735613473474,0.2249717983703023,0.271566797240976,-0.5507209034550697,1
0,-1.3829773087766717,1,-0.4766094769388953,-0.4279320210630441,0.5586731465370046,-0.4203933390842163,0.1092843865732426,0.5200550142082316,1.0255373801136256,1
0,-1.50855455104508,1,0.8829434714837641,-1.1882184955849664,0.6247776583978991,0.0779602671071666,0.7364319347362515,-1.1680871582042374,-1.0880816819443977,0
0,0.5006813252494522,1,-0.6416419157647673,1.0926409279808005,0.2006070406238279,0.1277956277263049,-0.4447974278232018,-0.3437373590588961,-0.1566563325628954,1
0,2.308993613914531,1,-0.6416419157647673,-0.4279320210630441,-0.1629677746110895,1.174338200728209,-0.931902319600296,-1.3534672565766346,0.4881766016242976,1
0,0.726720361332587,1,-0.6416419157647673,0.3323544534588781,-0.4696192601880155,0.9251613976325176,-1.2363428769609797,-1.7912798293284666,-0.3716006439586271,1
0,-0.4034748190830872,1,-0.3272944132392968,-0.4279320210630441,0.3970843397659302,-2.413807763849748,0.1031955754260288,0.5594975883300188,0.6314728092214519,1
0,-0.2276666799073157,1,-0.6416419157647673,0.3323544534588781,-1.6172670355507608,-0.5200640603224929,-1.41900721137739,-0.1425802310377842,-0.3716006439586271,1
0,0.7518358097862686,1,1.37804078796138,1.0926409279808005,0.6321226041602203,0.7258199551559644,1.2418032599549864,-0.7736614169863707,-0.2641284882607613,0
0,-0.2778975768146789,1,-0.6416419157647673,1.0926409279808005,-0.6293718305185095,-0.4203933390842163,-0.7492379851838856,0.3307306584236561,0.2374082383292782,1
0,-0.6546293036199038,1,-0.6416419157647673,-0.4279320210630441,-0.2474346508777875,1.2241735613473474,-0.8710142081281591,-0.8446580504055865,-1.4821462528365714,1
0,-0.5792829582588588,1,-0.6416419157647673,-0.4279320210630441,0.9406103261777266,0.7258199551559644,0.1640836868981656,0.5792188753909118,-0.2641284882607613,1
0,-0.4788211644441322,1,-0.6416419157647673,1.8529274025027227,0.3768857389195461,-0.2210518966076631,-0.2621330934067916,0.0033572932128268,-1.1239057338436862,1
0,1.5555301603040814,1,-0.6416419157647673,-0.4279320210630441,0.3162899363803929,0.4268077914411347,-0.3230212048789284,0.0309670950980775,-0.4074246958579156,1
0,-0.2527821283609973,0,-0.3980226013075277,1.0926409279808005,-0.9158247152490508,0.5763138732985496,-0.9867016199252188,-0.544894487080008,0.3448803940271434,1
0,-0.6546293036199038,1,0.4821504057637892,2.613213877024645,-0.0729921890226502,-0.1712165359885248,0.4259025662283535,0.3267864010114775,-1.7687386680308796,1
0,-0.2527821283609973,1,-0.6416419157647673,1.0926409279808005,0.4283003592557968,0.2773017095837198,-0.2012449819346548,0.1808488767608665,0.6314728092214519,1
0,0.6513740159715421,1,1.731681728302534,-0.4279320210630441,0.0628893075802984,0.825490676394241,0.9678067583303708,-1.4639064641176371,0.3448803940271434,0
0,0.2997577376199989,1,1.5194971640978416,0.3323544534588781,0.4631888516268243,0.0281249064880283,1.168737526188422,-0.9669300301831254,-0.0133601249657418,0
0,0.224411392258954,1,-0.6416419157647673,-0.4279320210630441,-0.5742847373010977,0.7258199551559644,-0.4447974278232018,1.4863980801920051,0.7747690168186062,1
0,0.4755658767957705,1,1.5902253521660723,-1.1882184955849664,0.3768857389195461,-1.6164419939435353,1.5279773838740291,0.3820060047819784,0.0941120307321239,0
0,1.4048374695819916,1,0.8043565958523965,1.0926409279808005,0.2354955329948555,0.3271370702028581,0.7364319347362515,-0.1070819143281762,-1.2313778895415517,0
0,0.0486032530831824,1,-0.6416419157647673,-0.4279320210630441,1.2252269744676874,-2.6629845669454397,0.1640836868981656,-0.1070819143281762,0.524000653523586,1
0,0.9778748458694037,1,-0.6416419157647673,1.0926409279808005,0.95713645414295,0.0281249064880283,-0.1403568704625181,-0.8052154762838,1.4554260029050885,1
0,0.6513740159715421,1,-0.6416419157647673,-0.4279320210630441,-0.607336993231545,-0.4702286997033546,-0.8101260966560224,0.0506883821589705,1.2404816915093566,1
0,-0.4537057159904505,0,-0.4373160391232115,-0.4279320210630441,1.6842860846127856,-0.6695701421799077,0.6877214455585413,0.3031208565384053,0.524000653523586,1
0,0.5006813252494522,1,-0.6416419157647673,-0.4279320210630441,0.0316732880904319,1.0248321188707945,-0.3839093163510651,0.3425634306601919,-0.6223690072536466,1
0,1.1034520881378118,1,1.7159643531762607,0.3323544534588781,1.430885455812691,-0.1712165359885248,1.9298389195901315,-0.7657729021620135,0.309056342127855,0
0,0.2997577376199989,1,-0.6416419157647673,-0.4279320210630441,0.2575303702818205,-0.0715458147502482,-0.2621330934067916,0.401727291842872,0.1299360826314123,1
0,0.4002195314347255,1,-0.6416419157647673,-0.4279320210630441,-1.4134447906463374,0.9251613976325176,-1.2363428769609797,0.1137965007538292,-0.0491841768650302,1
0,-0.9057837881567202,1,-0.6416419157647673,-0.4279320210630441,0.1491924202875772,0.7756553157751027,-0.6274617622396121,-0.8564908226421226,-0.980609526246532,1
0,-1.1318228242398551,1,-0.6416419157647673,-0.4279320210630441,0.8487985041487068,0.5763138732985496,0.2249717983703023,0.9381462998991704,-1.195553837642263,1
0,-0.1272048860925891,1,-0.6416419157647673,2.613213877024645,1.4804638397083616,0.7258199551559644,0.0423074639538921,-1.0852577525484852,0.4523525497250092,1
0,1.2541447788599016,1,-0.6416419157647673,-1.1882184955849664,-0.0197413322458192,0.7756553157751027,-0.0185806475182446,1.7979944157541194,-0.1566563325628954,1
0,0.952759397415722,1,2.266072482595834,-1.1882184955849664,-0.407187221208282,1.4235150038239006,1.7471745851737213,0.906592240601741,1.2404816915093566,0
0,-2.3875952469239374,1,-0.6416419157647673,-0.4279320210630441,0.0702342533426201,0.825490676394241,-0.1403568704625181,1.0998608537984955,-0.0133601249657418,1
0,0.3499886345273622,1,1.3937581630876532,-0.4279320210630441,-0.691803869498243,1.174338200728209,0.5842116560559095,-0.3476816164710747,-0.2283044363614729,0
0,-0.3532439221757239,1,-0.3980226013075277,-1.1882184955849664,-0.7983055830519055,-0.1712165359885248,-0.9258135084530822,-0.5685600315530802,-1.1239057338436862,1
0,1.002990294323085,1,-0.6416419157647673,-1.1882184955849664,0.6853734609370518,0.476643152060273,0.1031955754260288,0.8000972904729172,0.6314728092214519,1
0,1.002990294323085,1,1.5902253521660723,1.0926409279808005,0.1418474745252555,-0.0715458147502482,1.5279773838740291,0.7961530330607386,0.0941120307321239,0
0,-0.9811301335177652,1,-0.6416419157647673,-0.4279320210630441,-1.4850580118289725,0.1277956277263049,-1.662559657265937,-1.294303395393955,0.7031209130200288,1
0,1.1285675365914931,1,-0.6416419157647673,-0.4279320210630441,0.4870599253543696,2.519892937444943,-0.5056855392953387,-1.0339824061901628,-1.4821462528365714,1
0,-0.2276666799073157,1,1.928148917380953,0.3323544534588781,1.162794935487954,-0.4203933390842163,2.2160130435091743,0.2518455101800824,0.6672968611207403,0
0,2.108070026285078,1,0.9536716595519948,-0.4279320210630441,0.1840809126586048,1.2740089219664856,0.6694550121169005,-0.7421073576889413,-0.980609526246532,0
0,1.1787984334988566,1,-0.3351531008024336,-0.4279320210630441,0.4081017584094125,0.0779602671071666,0.2188829872230886,0.8316513497703466,0.2374082383292782,1
0,-0.1774357829999523,1,2.0774639810805517,-0.4279320210630441,-0.1776576661357329,1.174338200728209,1.4792668946963192,-0.1504687458621413,0.9180652244157604,0
0,-1.7345935871282148,1,-0.6416419157647673,-1.1882184955849664,0.9387740897371464,-0.6695701421799077,-0.0185806475182446,-0.2687964682275016,-1.4104981490379942,1
0,-0.8304374427956753,1,-0.6416419157647673,-0.4279320210630441,1.0526207490531303,0.2274663489645815,0.2249717983703023,0.4451141233768371,1.061361432012914,1
0,-0.930899236610402,1,1.6059427272923457,0.3323544534588781,0.0426907067339142,-0.4702286997033546,1.1139382258634989,-0.6158911204992239,0.1299360826314123,0
0,-1.9104017263039863,1,-0.5316202898808526,1.0926409279808005,-1.1104657779505724,-0.6695701421799077,-0.968435186483578,0.2084586786461173,0.0941120307321239,1
0,-0.9057837881567202,1,-0.6416419157647673,-0.4279320210630441,-1.1563716889650824,-0.6695701421799077,-1.2363428769609797,-0.4344552795390056,1.3837778991065108,1
0,1.957377335562988,1,-0.6416419157647673,-1.1882184955849664,0.72393442618924,-0.4203933390842163,-0.3839093163510651,-1.018205376541448,-1.4821462528365714,1
0,-0.1774357829999523,1,-0.6416419157647673,0.3323544534588781,1.337237397343091,0.1776309883454432,0.1031955754260288,-0.6316681501479389,0.309056342127855,1
0,-0.9811301335177652,1,-0.6416419157647673,-1.1882184955849664,-0.5999920474692233,-0.4702286997033546,-0.8710142081281591,-0.2096326070448215,0.7031209130200288,1
0,0.6513740159715421,1,-0.6416419157647673,0.3323544534588781,0.4099379948499928,0.1277956277263049,-0.1403568704625181,0.5594975883300188,0.4523525497250092,1
0,0.3751040829810439,1,-0.4608921018126218,1.0926409279808005,-0.1152256271559994,-0.370557978465078,-0.4874191058536978,-0.1346917162134263,2.13608298899157,1
0,-0.780206545888312,1,-0.6416419157647673,1.0926409279808005,0.9608089270241108,1.0746674794899325,0.5294123557309861,1.801938673166298,-3.667413418693171,1
0,-0.1774357829999523,0,1.37804078796138,1.8529274025027227,0.3181261728209731,1.2241735613473474,1.302691371427123,0.2676225398287974,-0.2641284882607613,0
0,-0.855552891249357,1,1.4566276635927475,0.3323544534588781,-1.1784065262520471,0.5264785126794113,0.6329221452336188,0.7251563996415228,-0.120832280663607,0
0,-2.061094417026076,1,-0.5316202898808526,0.3323544534588781,0.1161401643571299,-0.1213811753693865,-0.0551135144015267,1.0525297648523522,1.5628981586029536,1
0,1.731338299479853,0,-0.6416419157647673,1.0926409279808005,1.4712826575054596,-1.6164419939435353,0.5903004672031229,0.8671496664799545,-0.658193059152935,1
0,-0.7048602005272671,1,-0.6416419157647673,-0.4279320210630441,0.6339588406008011,2.2208807737301135,0.2249717983703023,1.332572041117037,0.2015841864299898,1
0,0.1239495984442274,1,-0.6416419157647673,-0.4279320210630441,-0.3869886203618978,-1.3174298302287055,-1.41900721137739,-2.694514776717381,-0.0133601249657418,1
0,-0.202551231453634,1,-0.4923268520651688,0.3323544534588781,1.6861223210533665,-1.4669359120861205,0.7059878790001831,0.5594975883300188,0.2374082383292782,1
0,1.5806456087577632,1,-0.4294573515600747,-0.4279320210630441,-0.3521001279908702,0.5264785126794113,-0.7066163071533897,-0.7460516151011198,-0.4432487477572039,1
0,-1.2574000665082634,1,-0.6416419157647673,-0.4279320210630441,0.966317636345852,0.4268077914411347,-0.0185806475182446,-0.2687964682275016,-0.4074246958579156,1
0,0.149065046897909,1,-0.6416419157647673,-1.1882184955849664,-0.8442114940664153,-0.7692408634181843,-1.0536785425445694,-0.4029012202415762,-0.4790727996564923,1
0,0.726720361332587,1,-0.3665878510549807,-0.4279320210630441,-0.0527935881762659,0.4268077914411347,-0.9014582638642276,-2.173872798309797,-0.2641284882607613,1
0,-0.5290520613514955,1,-0.6416419157647673,0.3323544534588781,0.5531644372152636,-1.3174298302287055,-0.2012449819346548,-0.1149704291525334,-0.5148968515557808,1
0,-0.1774357829999523,1,-0.4687507893757586,-1.1882184955849664,-0.7762707457649409,0.8753260370133793,-0.7979484743615949,0.0427998673346133,1.1330095358114916,1
